Date,Territory,Cured,Deaths,Confirmed
2020-10-02,Assam,1904,14,1585
2020-10-03,Assam,1441,10,1416
2020-10-04,Assam,1813,14,1632
2020-10-05,Assam,1351,14,756
2020-10-06,Assam,1364,11,1518
2020-10-07,Assam,1586,18,1184
2020-10-08,Assam,2561,7,1307
2020-10-09,Assam,2198,9,1188
2020-10-10,Assam,2068,8,1019
2020-10-11,Assam,1451,9,971
2020-10-12,Assam,1227,5,396
2020-10-13,Assam,1457,10,1521
2020-10-14,Assam,1020,4,1482
2020-10-15,Assam,1013,4,1427
2020-10-16,Assam,1263,9,769
2020-10-17,Assam,930,10,767
2020-10-18,Assam,819,12,642
2020-10-19,Assam,599,3,318
2020-10-20,Assam,1530,7,698
2020-10-21,Assam,1201,9,666
2020-10-22,Assam,1664,5,701
2020-10-23,Assam,1584,7,508
2020-10-24,Assam,2184,4,427
2020-10-25,Assam,2948,2,258
2020-10-26,Assam,2961,4,204
2020-10-27,Assam,2832,2,215
2020-10-28,Assam,2443,6,403
2020-10-29,Assam,1487,3,448
2020-10-30,Assam,1057,6,398
2020-10-31,Assam,1094,3,380
2020-11-01,Assam,1386,4,336
2020-11-02,Assam,730,1,166
2020-11-03,Assam,785,1,465
2020-11-04,Assam,473,2,379
2020-11-07,Assam,926,4,335
2020-11-08,Assam,555,2,248
2020-11-09,Assam,395,3,152
2020-11-10,Assam,508,4,328
2020-11-11,Assam,629,5,271
2020-11-12,Assam,837,2,245
2020-11-13,Assam,771,3,202
2020-11-14,Assam,642,1,233
2020-11-15,Assam,529,3,107
2020-11-16,Assam,389,2,93
2020-11-17,Assam,405,1,186
2020-11-18,Assam,357,2,242
2020-11-19,Assam,210,3,169
2020-11-21,Assam,151,2,164
2020-11-22,Assam,193,2,223
2020-11-23,Assam,175,1,86
2020-11-24,Assam,131,1,169
2020-11-25,Assam,121,1,157
2020-11-26,Assam,117,2,182
2020-11-28,Assam,160,2,149
2020-11-30,Assam,96,1,134
2020-12-03,Assam,138,2,173
2020-12-04,Assam,177,2,165
2020-12-05,Assam,121,2,169
2020-12-06,Assam,163,2,157
2020-12-07,Assam,84,4,97
2020-12-08,Assam,131,2,166
2020-12-09,Assam,102,2,94
2020-12-10,Assam,178,1,146
2020-12-11,Assam,165,1,140
2020-12-12,Assam,149,1,127
2020-12-14,Assam,117,2,73
2020-12-15,Assam,125,1,146
2020-12-16,Assam,102,1,142
2020-12-17,Assam,90,3,97
2020-12-18,Assam,124,3,106
2020-12-19,Assam,85,1,102
2020-12-20,Assam,108,1,96
2020-12-21,Assam,64,5,63
2020-12-22,Assam,93,3,101
2020-12-23,Assam,113,4,75
2020-12-24,Assam,103,5,95
2020-12-25,Assam,105,4,95
2020-12-27,Assam,105,2,74
2020-12-28,Assam,60,2,29
2020-12-29,Assam,90,1,58
2020-12-30,Assam,87,2,66
2020-12-31,Assam,115,3,76
2021-01-01,Assam,72,2,72
2021-01-02,Assam,82,4,40
2021-01-03,Assam,80,2,38
2021-01-04,Assam,60,1,15
2021-01-05,Assam,67,2,36
2021-01-06,Assam,50,3,41
2021-01-08,Assam,48,2,57
2021-01-10,Assam,56,1,34
2021-01-11,Assam,29,1,25
2021-01-12,Assam,64,3,45
2021-01-14,Assam,43,1,53
2021-01-16,Assam,42,1,15
2021-01-17,Assam,61,4,32
2021-01-18,Assam,30,3,22
2021-01-19,Assam,139,2,33
2021-01-21,Assam,95,2,32
2021-01-25,Assam,99,1,16
2021-01-27,Assam,89,1,8
2021-01-28,Assam,94,2,17
2021-01-31,Assam,70,1,29
2021-02-02,Assam,70,1,13
2021-02-05,Assam,30,1,11
2021-02-09,Assam,26,1,19
2021-02-10,Assam,17,1,27
2021-02-14,Assam,28,1,3
2021-02-16,Assam,16,2,11
2021-02-18,Assam,13,1,21
2021-02-19,Assam,11,1,14
2021-02-27,Assam,22,1,34
2021-03-02,Assam,16,1,1125
2021-03-07,Assam,16,1,7
2021-03-10,Assam,15,2,22
2021-03-13,Assam,44,1,40
2021-03-14,Assam,22,1,14
2021-03-16,Assam,26,1,20
2021-03-19,Assam,14,1,33
2021-03-23,Assam,22,1,30
2021-03-24,Assam,27,1,52
2021-03-25,Assam,15,1,41
2021-03-26,Assam,22,1,40
2021-04-01,Assam,32,1,49
2021-04-02,Assam,34,2,58
2021-04-05,Assam,48,2,69
2021-04-07,Assam,34,2,92
2021-04-09,Assam,68,1,245
2021-04-10,Assam,38,3,281
2021-04-11,Assam,79,2,405
2021-04-12,Assam,36,1,352
2021-04-14,Assam,52,1,590
2021-04-15,Assam,106,3,385
2021-04-16,Assam,85,1,499
2021-04-17,Assam,113,4,573
2021-04-18,Assam,149,2,876
2021-04-19,Assam,159,6,639
2021-04-20,Assam,312,7,1367
2021-04-21,Assam,279,3,1651
2021-04-22,Assam,297,5,1665
2021-04-23,Assam,398,10,1931
2021-04-24,Assam,348,12,2384
2021-04-25,Assam,619,14,2236
2021-04-26,Assam,558,14,1844
2021-04-27,Assam,828,15,3137
2021-04-28,Assam,955,18,3132
2021-04-29,Assam,1098,22,3045
2021-04-30,Assam,1797,26,3079
2021-05-01,Assam,2449,26,3197
2021-05-02,Assam,2229,23,3453
2021-05-03,Assam,2831,30,2385
2021-05-04,Assam,2534,29,4489
2021-05-05,Assam,2851,41,4475
2021-05-06,Assam,2916,55,4826
2021-05-07,Assam,2976,46,4936
2021-05-08,Assam,3262,47,5626
2021-05-09,Assam,3053,50,5756
2021-05-10,Assam,4045,48,3299
2021-05-11,Assam,4231,77,5803
2021-05-12,Assam,4409,85,6258
2021-05-13,Assam,3880,71,5657
2021-05-14,Assam,4219,75,5468
2021-05-15,Assam,4168,76,4078
2021-05-16,Assam,3254,63,5347
2021-05-17,Assam,4225,56,3650
2021-05-18,Assam,4737,92,6394
2021-05-19,Assam,4311,73,5835
2020-05-24,Jharkhand,5,1,42
2020-05-30,Jharkhand,4,1,42
2020-06-05,Jharkhand,33,1,41
2020-06-06,Jharkhand,56,1,88
2020-06-10,Jharkhand,40,1,155
2020-06-17,Jharkhand,216,1,76
2020-06-18,Jharkhand,30,1,56
2020-06-19,Jharkhand,47,1,25
2020-06-26,Jharkhand,35,1,55
2020-06-30,Jharkhand,52,3,62
2020-07-05,Jharkhand,34,2,44
2020-07-06,Jharkhand,10,2,42
2020-07-07,Jharkhand,23,1,66
2020-07-08,Jharkhand,36,2,149
2020-07-10,Jharkhand,38,1,150
2020-07-13,Jharkhand,65,7,143
2020-07-14,Jharkhand,43,3,142
2020-07-15,Jharkhand,76,3,193
2020-07-16,Jharkhand,58,2,229
2020-07-17,Jharkhand,28,4,304
2020-07-18,Jharkhand,57,4,297
2020-07-20,Jharkhand,105,3,193
2020-07-21,Jharkhand,94,4,221
2020-07-22,Jharkhand,94,2,403
2020-07-23,Jharkhand,120,9,326
2020-07-24,Jharkhand,150,3,490
2020-07-25,Jharkhand,133,3,518
2020-07-26,Jharkhand,118,12,343
2020-07-27,Jharkhand,279,3,439
2020-07-28,Jharkhand,66,4,408
2020-07-30,Jharkhand,167,9,783
2020-07-31,Jharkhand,141,5,306
2020-08-01,Jharkhand,138,3,791
2020-08-02,Jharkhand,199,7,728
2020-08-03,Jharkhand,169,5,837
2020-08-04,Jharkhand,110,7,955
2020-08-05,Jharkhand,372,3,462
2020-08-06,Jharkhand,539,8,948
2020-08-07,Jharkhand,891,9,868
2020-08-08,Jharkhand,797,6,709
2020-08-09,Jharkhand,732,4,629
2020-08-10,Jharkhand,715,22,1044
2020-08-11,Jharkhand,886,11,585
2020-08-12,Jharkhand,651,4,502
2020-08-13,Jharkhand,440,5,518
2020-08-14,Jharkhand,2029,12,1138
2020-08-15,Jharkhand,671,15,714
2020-08-16,Jharkhand,509,4,794
2020-08-17,Jharkhand,675,16,666
2020-08-18,Jharkhand,352,6,697
2020-08-19,Jharkhand,456,12,725
2020-08-20,Jharkhand,668,15,1613
2020-08-21,Jharkhand,882,9,663
2020-08-22,Jharkhand,1315,11,1443
2020-08-23,Jharkhand,135,11,375
2020-08-24,Jharkhand,1122,4,1106
2020-08-25,Jharkhand,1241,18,1328
2020-08-26,Jharkhand,518,17,968
2020-08-27,Jharkhand,961,15,1073
2020-08-28,Jharkhand,578,11,1350
2020-08-29,Jharkhand,923,8,925
2020-08-30,Jharkhand,1253,16,1536
2020-08-31,Jharkhand,1345,13,1578
2020-09-01,Jharkhand,695,7,3221
2020-09-02,Jharkhand,1006,11,2177
2020-09-03,Jharkhand,1598,10,1029
2020-09-04,Jharkhand,1139,6,1618
2020-09-05,Jharkhand,1157,3,1559
2020-09-06,Jharkhand,2287,15,1758
2020-09-07,Jharkhand,1854,7,1266
2020-09-08,Jharkhand,1366,13,1557
2020-09-09,Jharkhand,1812,14,2676
2020-09-10,Jharkhand,1297,16,1601
2020-09-11,Jharkhand,1456,5,1182
2020-09-12,Jharkhand,1213,15,961
2020-09-13,Jharkhand,1746,10,1420
2020-09-14,Jharkhand,1509,13,1014
2020-09-15,Jharkhand,1529,6,1263
2020-09-16,Jharkhand,1638,10,1702
2020-09-17,Jharkhand,1607,8,1635
2020-09-18,Jharkhand,1450,11,1026
2020-09-19,Jharkhand,1245,12,1478
2020-09-20,Jharkhand,1645,13,1282
2020-09-21,Jharkhand,1247,2,1492
2020-09-22,Jharkhand,1599,9,1321
2020-09-23,Jharkhand,1484,15,1275
2020-09-24,Jharkhand,1532,7,1141
2020-09-25,Jharkhand,1386,4,1349
2020-09-26,Jharkhand,1570,9,1271
2020-09-27,Jharkhand,1324,9,1226
2020-09-28,Jharkhand,958,9,974
2020-09-29,Jharkhand,1806,9,1508
2020-09-30,Jharkhand,1295,12,1123
2020-10-01,Jharkhand,1444,13,1111
2020-10-02,Jharkhand,1119,8,1013
2020-10-03,Jharkhand,967,8,736
2020-10-04,Jharkhand,1176,5,877
2020-10-05,Jharkhand,927,9,933
2020-10-06,Jharkhand,1312,4,816
2020-10-07,Jharkhand,1246,10,847
2020-10-08,Jharkhand,1087,10,829
2020-10-09,Jharkhand,1263,8,784
2020-10-10,Jharkhand,1215,6,768
2020-10-11,Jharkhand,1151,3,697
2020-10-12,Jharkhand,766,3,574
2020-10-13,Jharkhand,890,11,510
2020-10-14,Jharkhand,853,7,701
2020-10-15,Jharkhand,1053,6,633
2020-10-16,Jharkhand,873,9,583
2020-10-17,Jharkhand,818,4,473
2020-10-18,Jharkhand,501,8,542
2020-10-19,Jharkhand,452,7,385
2020-10-20,Jharkhand,769,3,490
2020-10-21,Jharkhand,605,7,572
2020-10-22,Jharkhand,619,2,647
2020-10-23,Jharkhand,625,8,549
2020-10-24,Jharkhand,499,3,435
2020-10-25,Jharkhand,470,2,383
2020-10-26,Jharkhand,378,2,258
2020-10-27,Jharkhand,392,6,220
2020-10-28,Jharkhand,506,4,318
2020-10-29,Jharkhand,452,4,345
2020-10-30,Jharkhand,461,3,395
2020-11-01,Jharkhand,367,1,474
2020-11-02,Jharkhand,398,1,326
2020-11-03,Jharkhand,512,1,403
2020-11-04,Jharkhand,490,5,397
2020-11-05,Jharkhand,505,3,301
2020-11-07,Jharkhand,401,1,356
2020-11-08,Jharkhand,411,2,340
2020-11-10,Jharkhand,458,8,246
2020-11-11,Jharkhand,456,5,252
2020-11-12,Jharkhand,314,3,284
2020-11-13,Jharkhand,606,4,269
2020-11-14,Jharkhand,661,4,288
2020-11-15,Jharkhand,328,1,154
2020-11-16,Jharkhand,291,2,129
2020-11-17,Jharkhand,360,4,166
2020-11-18,Jharkhand,343,3,261
2020-11-19,Jharkhand,280,3,251
2020-11-20,Jharkhand,264,3,230
2020-11-21,Jharkhand,189,2,185
2020-11-22,Jharkhand,333,6,175
2020-11-23,Jharkhand,272,6,137
2020-11-24,Jharkhand,304,2,219
2020-11-25,Jharkhand,191,2,233
2020-11-26,Jharkhand,316,3,237
2020-11-27,Jharkhand,218,3,230
2020-11-28,Jharkhand,195,1,189
2020-11-29,Jharkhand,216,1,209
2020-12-01,Jharkhand,288,1,167
2020-12-02,Jharkhand,227,5,181
2020-12-03,Jharkhand,262,2,206
2020-12-04,Jharkhand,208,6,233
2020-12-05,Jharkhand,206,1,219
2020-12-06,Jharkhand,288,1,196
2020-12-07,Jharkhand,134,7,92
2020-12-08,Jharkhand,214,2,179
2020-12-10,Jharkhand,202,3,191
2020-12-11,Jharkhand,220,2,173
2020-12-12,Jharkhand,168,2,174
2020-12-14,Jharkhand,179,4,144
2020-12-15,Jharkhand,201,1,212
2020-12-16,Jharkhand,211,1,209
2020-12-17,Jharkhand,180,3,190
2020-12-18,Jharkhand,164,3,211
2020-12-19,Jharkhand,195,1,274
2020-12-20,Jharkhand,234,2,247
2020-12-22,Jharkhand,205,1,173
2020-12-23,Jharkhand,246,3,209
2020-12-25,Jharkhand,213,2,177
2020-12-27,Jharkhand,179,2,192
2020-12-28,Jharkhand,134,1,122
2020-12-29,Jharkhand,154,1,152
2020-12-30,Jharkhand,203,5,230
2020-12-31,Jharkhand,185,2,223
2021-01-01,Jharkhand,218,3,240
2021-01-03,Jharkhand,205,4,151
2021-01-04,Jharkhand,159,1,137
2021-01-05,Jharkhand,232,1,160
2021-01-06,Jharkhand,255,2,151
2021-01-07,Jharkhand,165,2,194
2021-01-08,Jharkhand,195,1,195
2021-01-09,Jharkhand,188,2,207
2021-01-10,Jharkhand,205,2,236
2021-01-11,Jharkhand,169,2,145
2021-01-12,Jharkhand,229,1,144
2021-01-16,Jharkhand,133,1,96
2021-01-17,Jharkhand,158,1,119
2021-01-19,Jharkhand,131,4,100
2021-01-20,Jharkhand,141,3,101
2021-01-22,Jharkhand,136,1,67
2021-01-23,Jharkhand,127,2,75
2021-01-24,Jharkhand,177,1,78
2021-01-25,Jharkhand,109,2,54
2021-01-26,Jharkhand,122,1,74
2021-01-28,Jharkhand,117,2,70
2021-01-29,Jharkhand,112,3,62
2021-01-30,Jharkhand,86,1,45
2021-01-31,Jharkhand,100,1,49
2021-02-01,Jharkhand,63,1,41
2021-02-02,Jharkhand,81,1,42
2021-02-03,Jharkhand,81,2,59
2021-02-04,Jharkhand,80,2,46
2021-02-08,Jharkhand,34,1,38
2021-02-11,Jharkhand,42,3,45
2021-02-14,Jharkhand,29,1,41
2021-02-16,Jharkhand,33,2,38
2021-02-22,Jharkhand,36,1,31
2021-02-23,Jharkhand,45,1,41
2021-02-25,Jharkhand,47,1,32
2021-02-28,Jharkhand,41,1,42
2021-03-01,Jharkhand,40,2,44
2021-03-05,Jharkhand,47,1,61
2021-03-08,Jharkhand,38,2,42
2021-03-17,Jharkhand,54,1,76
2021-03-20,Jharkhand,75,1,105
2021-03-22,Jharkhand,48,1,83
2021-03-23,Jharkhand,69,1,110
2021-03-24,Jharkhand,71,1,130
2021-03-25,Jharkhand,77,2,194
2021-03-27,Jharkhand,81,3,308
2021-03-28,Jharkhand,99,4,340
2021-03-29,Jharkhand,76,3,314
2021-03-31,Jharkhand,129,3,418
2021-04-02,Jharkhand,162,1,690
2021-04-03,Jharkhand,137,1,694
2021-04-04,Jharkhand,161,7,873
2021-04-05,Jharkhand,149,8,788
2021-04-06,Jharkhand,438,10,1086
2021-04-07,Jharkhand,298,4,1264
2021-04-08,Jharkhand,277,7,1312
2021-04-09,Jharkhand,498,7,1882
2021-04-10,Jharkhand,553,17,1925
2021-04-11,Jharkhand,667,17,2373
2021-04-12,Jharkhand,635,21,2296
2021-04-13,Jharkhand,937,19,2366
2021-04-14,Jharkhand,1003,29,2844
2021-04-15,Jharkhand,1798,31,3198
2021-04-16,Jharkhand,1325,28,3480
2021-04-17,Jharkhand,1393,56,3843
2021-04-18,Jharkhand,1234,30,3838
2021-04-19,Jharkhand,1551,50,3992
2021-04-20,Jharkhand,1777,46,4290
2021-04-21,Jharkhand,2334,45,5080
2021-04-22,Jharkhand,2331,62,5041
2021-04-23,Jharkhand,2373,106,7595
2021-04-24,Jharkhand,3205,63,5741
2021-04-25,Jharkhand,2865,110,5152
2021-04-26,Jharkhand,3287,103,5903
2021-04-27,Jharkhand,4018,124,5541
2021-04-28,Jharkhand,4247,131,6126
2021-04-29,Jharkhand,4362,149,8075
2021-04-30,Jharkhand,4755,145,5961
2021-05-01,Jharkhand,4002,120,5961
2021-05-02,Jharkhand,5433,169,6323
2021-05-03,Jharkhand,4541,115,4738
2021-05-04,Jharkhand,5614,129,6899
2021-05-05,Jharkhand,5810,132,5974
2021-05-06,Jharkhand,5804,141,5770
2021-05-07,Jharkhand,5740,133,6974
2021-05-08,Jharkhand,5293,136,5973
2021-05-09,Jharkhand,5953,141,6112
2021-05-10,Jharkhand,6461,97,4169
2021-05-11,Jharkhand,6962,129,6187
2021-05-12,Jharkhand,7631,103,4365
2021-05-13,Jharkhand,8331,97,4362
2021-05-14,Jharkhand,6882,108,4991
2021-05-15,Jharkhand,7112,76,3776
2021-05-16,Jharkhand,6762,65,3157
2021-05-17,Jharkhand,7119,48,2321
2021-05-18,Jharkhand,5463,60,2507
2021-05-19,Jharkhand,4859,62,2925
2020-07-07,Arunachal Pradesh,14,1,1
2020-07-15,Arunachal Pradesh,8,1,75
2020-08-14,Arunachal Pradesh,59,1,82
2020-08-15,Arunachal Pradesh,32,1,95
2020-08-31,Arunachal Pradesh,68,2,157
2020-09-06,Arunachal Pradesh,101,1,139
2020-09-09,Arunachal Pradesh,127,1,222
2020-09-12,Arunachal Pradesh,121,1,153
2020-09-15,Arunachal Pradesh,152,1,177
2020-09-16,Arunachal Pradesh,127,2,168
2020-09-23,Arunachal Pradesh,135,1,249
2020-09-29,Arunachal Pradesh,97,1,328
2020-09-30,Arunachal Pradesh,151,1,221
2020-10-03,Arunachal Pradesh,134,2,200
2020-10-06,Arunachal Pradesh,198,1,235
2020-10-07,Arunachal Pradesh,190,1,224
2020-10-08,Arunachal Pradesh,431,1,260
2020-10-09,Arunachal Pradesh,283,1,212
2020-10-10,Arunachal Pradesh,198,1,281
2020-10-12,Arunachal Pradesh,197,1,149
2020-10-14,Arunachal Pradesh,170,4,194
2020-10-15,Arunachal Pradesh,121,1,207
2020-10-16,Arunachal Pradesh,195,1,203
2020-10-21,Arunachal Pradesh,255,1,135
2020-10-23,Arunachal Pradesh,208,1,165
2020-10-24,Arunachal Pradesh,206,1,68
2020-10-27,Arunachal Pradesh,231,2,147
2020-10-28,Arunachal Pradesh,115,1,81
2020-10-30,Arunachal Pradesh,143,1,88
2020-11-03,Arunachal Pradesh,165,1,117
2020-11-04,Arunachal Pradesh,129,4,85
2020-11-05,Arunachal Pradesh,105,1,77
2020-11-08,Arunachal Pradesh,106,2,64
2020-11-09,Arunachal Pradesh,96,1,47
2020-11-13,Arunachal Pradesh,88,1,44
2020-11-15,Arunachal Pradesh,102,1,34
2020-11-20,Arunachal Pradesh,85,1,31
2020-11-28,Arunachal Pradesh,41,1,27
2020-11-29,Arunachal Pradesh,53,1,31
2020-11-30,Arunachal Pradesh,41,3,7
2020-12-05,Arunachal Pradesh,36,1,19
2020-12-22,Arunachal Pradesh,19,1,22
2021-04-26,Arunachal Pradesh,28,2,61
2021-04-30,Arunachal Pradesh,47,1,194
2021-05-08,Arunachal Pradesh,132,1,168
2021-05-11,Arunachal Pradesh,179,4,205
2021-05-12,Arunachal Pradesh,232,4,205
2021-05-13,Arunachal Pradesh,108,1,279
2021-05-14,Arunachal Pradesh,180,3,256
2021-05-15,Arunachal Pradesh,223,5,263
2021-05-16,Arunachal Pradesh,199,1,249
2021-05-17,Arunachal Pradesh,168,3,180
2021-05-18,Arunachal Pradesh,214,4,304
2021-05-19,Arunachal Pradesh,302,3,356
2020-07-12,Tripura,3,1,31
2020-07-16,Tripura,66,1,98
2020-07-19,Tripura,51,2,288
2020-07-21,Tripura,86,2,201
2020-07-22,Tripura,81,1,252
2020-07-23,Tripura,106,1,118
2020-07-24,Tripura,40,1,207
2020-07-25,Tripura,59,1,103
2020-07-27,Tripura,152,2,38
2020-07-28,Tripura,106,4,149
2020-07-29,Tripura,154,4,220
2020-08-02,Tripura,136,2,255
2020-08-03,Tripura,142,4,141
2020-08-04,Tripura,70,1,131
2020-08-05,Tripura,50,2,123
2020-08-06,Tripura,68,1,97
2020-08-07,Tripura,67,5,128
2020-08-08,Tripura,224,1,146
2020-08-09,Tripura,92,4,147
2020-08-10,Tripura,267,1,62
2020-08-11,Tripura,213,1,164
2020-08-13,Tripura,74,1,121
2020-08-14,Tripura,103,2,164
2020-08-15,Tripura,73,4,167
2020-08-16,Tripura,63,5,127
2020-08-17,Tripura,135,4,143
2020-08-18,Tripura,118,3,205
2020-08-19,Tripura,93,3,236
2020-08-21,Tripura,84,4,256
2020-08-22,Tripura,412,1,280
2020-08-23,Tripura,121,2,331
2020-08-24,Tripura,159,1,200
2020-08-25,Tripura,73,5,293
2020-08-26,Tripura,160,5,328
2020-08-27,Tripura,123,2,385
2020-08-28,Tripura,142,4,506
2020-08-29,Tripura,198,5,443
2020-08-30,Tripura,195,4,450
2020-08-31,Tripura,201,5,337
2020-09-01,Tripura,241,10,509
2020-09-02,Tripura,173,5,549
2020-09-03,Tripura,186,8,590
2020-09-04,Tripura,179,3,524
2020-09-05,Tripura,271,7,691
2020-09-06,Tripura,262,8,602
2020-09-07,Tripura,303,5,399
2020-09-08,Tripura,294,3,627
2020-09-09,Tripura,311,9,582
2020-09-10,Tripura,340,12,535
2020-09-12,Tripura,479,9,470
2020-09-13,Tripura,398,12,629
2020-09-14,Tripura,404,6,255
2020-09-15,Tripura,389,7,531
2020-09-16,Tripura,510,10,454
2020-09-17,Tripura,521,5,526
2020-09-18,Tripura,603,6,273
2020-09-19,Tripura,583,7,535
2020-09-20,Tripura,668,4,548
2020-09-21,Tripura,654,6,243
2020-09-22,Tripura,419,6,559
2020-09-23,Tripura,603,2,504
2020-09-24,Tripura,492,7,451
2020-09-25,Tripura,509,5,341
2020-09-26,Tripura,505,3,278
2020-09-27,Tripura,400,2,320
2020-09-28,Tripura,567,3,193
2020-09-29,Tripura,244,3,432
2020-09-30,Tripura,489,1,381
2020-10-01,Tripura,400,6,332
2020-10-02,Tripura,504,3,296
2020-10-03,Tripura,301,3,190
2020-10-04,Tripura,513,4,322
2020-10-05,Tripura,466,6,159
2020-10-06,Tripura,255,2,275
2020-10-08,Tripura,443,3,214
2020-10-09,Tripura,408,7,223
2020-10-10,Tripura,327,2,171
2020-10-11,Tripura,285,2,199
2020-10-12,Tripura,317,1,109
2020-10-13,Tripura,220,1,217
2020-10-14,Tripura,418,1,181
2020-10-15,Tripura,353,1,172
2020-10-16,Tripura,371,4,162
2020-10-17,Tripura,270,3,134
2020-10-18,Tripura,187,3,141
2020-10-19,Tripura,328,2,85
2020-10-21,Tripura,265,1,112
2020-10-22,Tripura,239,2,125
2020-10-23,Tripura,250,5,145
2020-10-24,Tripura,238,1,65
2020-10-25,Tripura,146,3,86
2020-10-27,Tripura,84,1,36
2020-10-29,Tripura,170,1,113
2020-10-30,Tripura,212,1,97
2020-11-02,Tripura,186,2,58
2020-11-03,Tripura,84,2,137
2020-11-04,Tripura,112,3,116
2020-11-06,Tripura,121,1,110
2020-11-07,Tripura,126,2,87
2020-11-08,Tripura,66,1,83
2020-11-09,Tripura,107,2,26
2020-11-13,Tripura,106,1,76
2020-11-14,Tripura,100,2,78
2020-11-16,Tripura,77,2,17
2020-11-20,Tripura,112,1,75
2020-11-21,Tripura,116,1,75
2020-11-23,Tripura,90,3,19
2020-11-24,Tripura,27,1,59
2020-12-02,Tripura,57,2,38
2020-12-07,Tripura,42,1,6
2020-12-11,Tripura,46,1,21
2020-12-12,Tripura,35,1,18
2020-12-13,Tripura,25,1,23
2020-12-16,Tripura,30,2,24
2020-12-21,Tripura,29,2,8
2020-12-23,Tripura,18,3,15
2020-12-24,Tripura,27,1,13
2020-12-26,Tripura,15,1,1
2021-01-06,Tripura,9,2,2
2021-01-08,Tripura,9,1,5
2021-01-13,Tripura,8,1,6
2021-01-15,Tripura,4,1,5
2021-01-16,Tripura,7,1,4
2021-03-23,Tripura,1,1,6
2021-04-07,Tripura,1,1,21
2021-04-12,Tripura,2,1,10
2021-04-28,Tripura,35,2,124
2021-05-01,Tripura,67,1,173
2021-05-02,Tripura,41,1,247
2021-05-03,Tripura,62,1,134
2021-05-04,Tripura,87,1,271
2021-05-06,Tripura,75,3,300
2021-05-07,Tripura,149,1,315
2021-05-08,Tripura,117,1,359
2021-05-09,Tripura,132,1,351
2021-05-10,Tripura,130,4,133
2021-05-11,Tripura,150,3,466
2021-05-12,Tripura,137,9,416
2021-05-13,Tripura,127,2,480
2021-05-14,Tripura,200,2,552
2021-05-15,Tripura,250,3,449
2021-05-16,Tripura,126,2,761
2021-05-17,Tripura,294,10,335
2021-05-18,Tripura,269,4,746
2021-05-19,Tripura,317,5,879
2020-07-25,Nagaland,7,1,65
2020-07-26,Nagaland,4,3,50
2020-07-28,Nagaland,20,1,46
2020-08-06,Nagaland,26,1,93
2020-08-08,Nagaland,5,1,77
2020-08-10,Nagaland,8,1,93
2020-08-23,Nagaland,92,1,16
2020-09-05,Nagaland,37,1,41
2020-09-16,Nagaland,30,5,15
2020-09-24,Nagaland,19,1,67
2020-09-29,Nagaland,50,1,11
2020-10-13,Nagaland,70,1,221
2020-10-14,Nagaland,18,1,123
2020-10-15,Nagaland,85,3,53
2020-10-18,Nagaland,30,5,94
2020-10-21,Nagaland,61,1,67
2020-10-25,Nagaland,98,2,79
2020-10-26,Nagaland,56,1,111
2020-10-27,Nagaland,68,2,37
2020-10-29,Nagaland,117,1,98
2020-10-30,Nagaland,151,1,70
2020-10-31,Nagaland,212,4,51
2020-11-03,Nagaland,154,3,21
2020-11-05,Nagaland,148,2,56
2020-11-06,Nagaland,144,1,57
2020-11-09,Nagaland,104,1,19
2020-11-11,Nagaland,84,4,33
2020-11-14,Nagaland,83,2,23
2020-11-17,Nagaland,46,1,140
2020-11-19,Nagaland,60,1,178
2020-11-21,Nagaland,98,2,148
2020-11-22,Nagaland,34,1,66
2020-11-23,Nagaland,66,2,103
2020-11-24,Nagaland,39,2,75
2020-11-27,Nagaland,132,2,69
2020-11-28,Nagaland,210,1,31
2020-12-05,Nagaland,239,1,22
2020-12-07,Nagaland,5,1,39
2020-12-09,Nagaland,8,1,61
2020-12-11,Nagaland,19,1,94
2020-12-15,Nagaland,59,1,19
2020-12-17,Nagaland,23,1,26
2020-12-18,Nagaland,80,3,33
2020-12-23,Nagaland,50,3,8
2020-12-24,Nagaland,50,1,11
2020-12-27,Nagaland,1,1,2
2020-12-29,Nagaland,21,1,14
2021-01-07,Nagaland,23,1,17
2021-01-08,Nagaland,10,2,6
2021-01-09,Nagaland,5,1,4
2021-01-10,Nagaland,26,1,11
2021-01-14,Nagaland,7,2,6
2021-01-16,Nagaland,22,2,4
2021-02-17,Nagaland,16,2,1
2021-02-19,Nagaland,7,1,1
2021-04-12,Nagaland,3,1,5
2021-04-17,Nagaland,4,1,22
2021-04-25,Nagaland,12,1,114
2021-04-26,Nagaland,56,3,180
2021-04-28,Nagaland,59,1,207
2021-04-29,Nagaland,44,1,124
2021-05-01,Nagaland,34,4,226
2021-05-02,Nagaland,63,3,158
2021-05-03,Nagaland,38,2,216
2021-05-04,Nagaland,40,6,101
2021-05-05,Nagaland,49,3,266
2021-05-07,Nagaland,57,3,267
2021-05-08,Nagaland,120,1,309
2021-05-09,Nagaland,40,15,333
2021-05-10,Nagaland,136,3,237
2021-05-11,Nagaland,48,10,133
2021-05-12,Nagaland,66,6,269
2021-05-13,Nagaland,113,9,338
2021-05-14,Nagaland,100,12,366
2021-05-15,Nagaland,72,13,275
2021-05-16,Nagaland,54,6,304
2021-05-17,Nagaland,113,13,241
2021-05-18,Nagaland,113,7,273
2021-05-19,Nagaland,199,12,365
2020-07-10,Meghalaya,23,1,33
